,0,1,2,3,4,5,6,7,8,9,10,11
0,Method,Evaluation,Fidelity (Original),Fid. Var.,Euclidean Fidelity,Euc. Var.,Nearest Neighbor Fidelity,NN. Var.,Euc. - Fidelity,Euc. Diff. Var.,NN. - Fidelity,NN. Diff. Var.
1,normal,Perturbed,0.8314,0.0017379897435897435,0.8314,0.0017379897435897435,0.8314,0.0017379897435897435,0.8314,0.0017379897435897435,0.8314,0.0017379897435897435
2,normal,Single Blind,0.9000472589792061,0.0001041227715482022,0.9239681663918422,0.0004320035574460483,0.9471698113207548,0.005731577073691704,0.023920907412635976,0.0004407727316176541,0.0471225523415487,0.005910692323128555
3,normal,Double Blind,0.8993589743589745,8.049697398809833e-05,0.9255211660041084,0.00023540144499980894,0.946875,0.007121394230769226,0.02616219164513391,0.00041231064375424955,0.04751602564102564,0.008142883972673176
4,uniform,Perturbed,0.879875,0.004401291666666667,0.879875,0.004401291666666667,0.879875,0.004401291666666667,0.879875,0.004401291666666667,0.879875,0.004401291666666667
5,uniform,Single Blind,0.8535444234404539,0.007205004875021062,0.8872043241120513,0.006293026741884055,0.9360849056603776,0.008190192239231044,0.03365990067159798,0.0006631648394461108,0.0825404822199237,0.009029730418685898
6,uniform,Double Blind,0.853846153846154,0.011537618638210359,0.8866392420916938,0.010868483261175258,0.934375,0.012009214743589743,0.032793088245539864,0.00041095122881630515,0.08052884615384617,0.016265439561944747
7,cauchy,Perturbed,0.736,0.0033960512820512823,0.736,0.0033960512820512823,0.736,0.0033960512820512823,0.736,0.0033960512820512823,0.736,0.0033960512820512823
8,cauchy,Single Blind,0.8964555765595467,0.0005372075296603873,0.9213862384910385,0.0010915117647099654,0.9478773584905662,0.005919560296117791,0.02493066193149196,0.0003395511215039075,0.05142178193101975,0.004138654307286586
9,cauchy,Double Blind,0.8974358974358976,0.00016858005023685522,0.9244342792380122,0.0003837796448936857,0.95,0.006249999999999999,0.02699838180211455,0.000333674263489008,0.05256410256410256,0.006582945599217789
10,t-distribution,Perturbed,0.886275,0.004809435256410256,0.886275,0.004809435256410256,0.886275,0.004809435256410256,0.886275,0.004809435256410256,0.886275,0.004809435256410256
11,t-distribution,Single Blind,0.8562381852551985,0.007514331169192321,0.8893945672079597,0.0069009808640436154,0.93561320754717,0.009209808673585819,0.03315638195276151,0.0006065234902292366,0.07937502229197137,0.00827344785426113
12,t-distribution,Double Blind,0.8608974358974362,0.00933554173199144,0.8942744494717763,0.008681656689487864,0.94375,0.008774038461538465,0.03337701357434024,0.00043269787271750455,0.08285256410256411,0.013285451330939502
